,package_id,online_booking,mobile_site_booking,Car_Cancellation,from_date,from_month,weekend,hourOfDay,cancel_zone
36799,6.0,0,0,0,10,8,0,2,1
36801,6.0,0,0,0,10,8,0,1,1
36803,6.0,0,0,0,10,8,0,1,1
36805,6.0,0,0,0,10,8,0,2,1
36809,6.0,0,0,0,10,8,0,2,1
36823,1.0,0,0,0,10,8,0,2,1
36827,2.0,0,0,0,10,8,0,2,0
36830,1.0,1,0,0,10,8,0,3,1
36833,2.0,0,0,0,10,8,0,2,1
36837,6.0,1,0,0,10,8,0,4,1
36839,1.0,0,0,0,10,9,0,2,0
36840,1.0,0,0,0,10,8,0,2,0
36841,2.0,0,0,0,10,8,0,2,0
36846,4.0,1,0,0,10,9,0,2,0
36848,6.0,1,0,0,10,8,0,3,1
36861,4.0,1,0,0,10,12,1,2,1
36870,6.0,0,0,1,10,8,0,4,1
36872,6.0,0,0,1,10,8,0,4,1
36873,6.0,0,0,0,10,8,0,4,0
36876,6.0,0,0,1,10,8,0,4,1
36887,1.0,0,0,0,10,9,0,3,0
36891,2.0,0,1,0,10,9,0,2,0
36900,3.0,0,0,0,10,9,0,1,0
36905,6.0,0,0,0,10,9,0,2,1
36906,1.0,0,0,0,10,9,0,2,1
36922,1.0,1,0,0,10,9,0,2,1
36931,2.0,0,1,0,10,9,0,2,0
36942,6.0,1,0,0,10,9,0,6,1
36943,6.0,0,0,0,10,9,0,2,1
36944,6.0,0,0,0,10,9,0,1,1
36945,6.0,0,0,0,10,9,0,1,1
36948,6.0,0,0,0,10,9,0,1,0
36950,2.0,1,0,0,10,9,0,2,1
36952,6.0,0,0,1,10,9,0,1,1
36957,6.0,0,0,0,10,9,0,2,1
36966,2.0,1,0,0,10,9,0,3,0
36972,2.0,1,0,0,10,9,0,2,1
37044,1.0,0,0,0,10,9,0,3,1
37045,6.0,0,0,0,10,9,0,3,1
37051,3.0,1,0,0,10,10,0,2,0
37054,1.0,0,0,0,10,9,0,3,0
37069,3.0,0,0,0,10,10,0,1,1
37071,6.0,1,0,0,10,12,1,2,0
37085,6.0,1,0,0,10,9,0,4,0
37088,1.0,0,0,0,10,9,0,4,0
37091,6.0,1,0,0,10,10,0,3,1
37092,1.0,0,0,0,10,10,0,2,0
37108,3.0,0,0,0,10,10,0,2,0
37114,1.0,1,0,0,11,7,0,3,0
37115,1.0,1,0,0,11,7,0,3,0
37117,1.0,1,0,0,10,10,0,1,1
37127,2.0,0,0,0,10,10,0,2,1
37130,6.0,0,0,0,10,10,0,2,1
37135,6.0,0,0,1,10,10,0,1,1
37136,6.0,0,0,0,10,10,0,1,0
37140,6.0,0,0,0,10,10,0,1,1
37141,6.0,0,0,0,10,10,0,2,1
37143,6.0,0,0,0,10,10,0,1,0
37144,6.0,0,0,0,10,10,0,2,1
37145,1.0,0,0,0,10,10,0,1,1
37159,1.0,0,0,0,10,10,0,3,0
37163,1.0,0,0,0,10,10,0,2,0
37165,2.0,0,0,0,10,10,0,2,1
37166,6.0,1,0,0,10,10,0,4,1
37173,6.0,1,0,0,10,10,0,4,0
37178,2.0,0,0,0,10,10,0,2,1
37196,1.0,1,0,0,10,11,0,3,1
37202,6.0,0,0,0,10,10,0,4,1
37206,1.0,1,0,0,10,11,0,2,1
37207,2.0,0,0,0,10,11,0,2,0
37216,7.0,0,0,0,10,10,0,5,1
37220,6.0,1,0,0,10,13,1,2,1
37222,6.0,1,0,0,10,11,0,3,1
37248,2.0,0,0,0,10,12,1,2,1
37250,6.0,1,0,0,10,13,1,2,1
37258,6.0,0,0,1,10,11,0,2,1
37261,6.0,0,0,0,10,11,0,1,1
37267,6.0,0,0,1,10,11,0,2,1
37293,3.0,1,0,0,10,11,0,3,1
37304,6.0,1,0,0,10,11,0,1,0
37317,1.0,1,0,0,10,11,0,2,1
37319,6.0,0,0,0,10,11,0,2,0
37322,6.0,0,0,0,10,11,0,2,0
37324,1.0,1,0,1,10,13,1,1,1
37326,4.0,1,0,0,10,11,0,2,1
37372,4.0,1,0,0,10,11,0,4,0
37373,6.0,1,0,1,10,11,0,4,1
37395,6.0,1,0,1,10,11,0,4,1
37408,7.0,1,0,0,10,13,1,1,0
37419,3.0,1,0,1,10,12,1,3,2
37425,3.0,0,0,0,10,12,1,3,1
37430,2.0,0,0,0,10,12,1,6,1
37432,4.0,0,0,0,10,12,1,1,1
37434,2.0,1,0,0,10,12,1,2,1
37453,1.0,1,0,0,10,12,1,6,1
37458,1.0,1,0,0,10,12,1,2,0
37472,1.0,1,0,0,10,12,1,2,0
37477,3.0,1,0,0,10,12,1,4,1
37478,2.0,1,0,0,10,12,1,2,0
37479,6.0,1,0,0,10,13,1,3,1
37484,2.0,1,0,0,10,12,1,2,1
37489,7.0,0,0,0,10,12,1,2,0
37490,1.0,1,0,0,10,12,1,3,1
37492,1.0,0,0,0,10,12,1,3,1
37493,4.0,0,1,0,10,12,1,2,1
37495,1.0,0,0,0,10,12,1,4,0
37496,2.0,0,0,0,10,12,1,3,1
37497,2.0,0,0,0,10,12,1,3,1
37503,2.0,1,0,0,10,12,1,2,1
37510,6.0,0,0,0,10,12,1,4,1
37519,1.0,0,0,0,10,12,1,4,0
37520,4.0,1,0,1,10,12,1,3,1
37521,6.0,0,0,0,10,12,1,3,1
37524,3.0,1,0,1,10,12,1,3,2
37526,3.0,1,0,0,10,12,1,3,1
37527,1.0,1,0,1,10,13,1,2,1
37528,1.0,1,0,0,10,12,1,4,1
37531,1.0,1,0,0,10,12,1,3,0
37533,3.0,1,0,0,10,12,1,3,1
37544,1.0,1,0,0,10,12,1,3,1
37548,1.0,0,1,0,10,12,1,3,1
37550,2.0,1,0,0,10,13,1,2,1
37554,7.0,0,0,0,10,13,1,6,1
37555,7.0,0,0,0,10,13,1,6,1
37559,2.0,0,0,0,10,13,1,3,0
37560,6.0,1,0,1,10,12,1,4,1
37565,1.0,1,0,1,10,12,1,4,1
37566,3.0,0,0,0,10,12,1,4,1
37567,1.0,1,0,0,10,12,1,4,1
37570,1.0,1,0,0,10,12,1,4,0
37574,7.0,1,0,0,10,13,1,6,1
37577,1.0,0,0,0,10,12,1,4,1
37578,1.0,0,0,0,10,12,1,4,1
37581,2.0,0,0,0,10,13,1,6,1
37589,3.0,0,0,1,10,13,1,2,1
37601,1.0,1,0,1,10,12,1,4,2
37602,1.0,1,0,0,10,12,1,5,1
37625,4.0,0,0,0,10,13,1,2,0
37631,1.0,0,1,0,10,12,1,5,1
37632,7.0,1,0,1,10,13,1,1,1
37633,2.0,0,1,1,10,13,1,2,1
37638,2.0,1,0,1,10,13,1,2,1
37640,3.0,1,0,1,10,13,1,3,1
37641,7.0,1,0,1,10,13,1,1,1
37643,2.0,1,0,1,10,13,1,6,1
37644,1.0,1,0,1,10,13,1,2,1
37645,4.0,1,0,0,10,13,1,4,1
37649,1.0,1,0,1,10,13,1,1,2
37650,1.0,1,0,1,10,13,1,1,1
37653,1.0,1,0,0,10,13,1,2,1
37663,6.0,1,0,1,10,13,1,3,1
37664,2.0,1,0,1,10,13,1,2,1
37665,3.0,1,0,1,10,13,1,2,1
37667,1.0,1,0,1,10,13,1,2,1
37668,2.0,1,0,0,10,13,1,2,0
37671,1.0,1,0,1,10,13,1,2,1
37675,3.0,1,0,1,10,13,1,2,1
37677,4.0,1,0,1,10,13,1,3,1
37681,2.0,1,0,1,10,13,1,2,1
37683,2.0,1,0,0,10,13,1,3,1
37684,6.0,1,0,0,10,14,0,2,1
37685,2.0,1,0,1,10,13,1,3,1
37686,1.0,1,0,1,10,13,1,3,2
37689,3.0,1,0,1,10,13,1,3,1
37691,3.0,0,1,1,10,13,1,4,1
37694,6.0,0,0,1,10,14,0,1,1
37696,1.0,1,0,1,10,13,1,4,1
37697,7.0,1,0,0,10,14,0,1,0
37700,4.0,0,0,0,10,14,0,2,1
37702,3.0,0,1,0,10,13,1,4,1
37703,1.0,1,0,1,10,13,1,3,1
37704,1.0,0,0,1,10,13,1,4,1
37705,1.0,1,0,0,10,13,1,4,1
37706,1.0,1,0,1,10,13,1,4,1
37707,3.0,1,0,1,10,13,1,4,1
37708,6.0,1,0,1,10,13,1,4,1
37710,1.0,1,0,1,10,13,1,4,1
37714,1.0,0,0,0,10,14,0,2,1
37715,3.0,1,0,1,10,13,1,4,1
37716,2.0,1,0,1,10,13,1,3,1
37718,1.0,1,0,0,10,14,0,4,0
37722,1.0,1,0,1,10,13,1,4,1
37726,6.0,1,0,0,10,13,1,4,0
37730,2.0,1,0,0,10,14,0,3,1
37733,1.0,1,0,1,10,13,1,4,1
37743,1.0,1,0,1,10,13,1,4,1
37746,2.0,1,0,0,10,14,0,2,0
37749,2.0,1,0,1,10,14,0,1,1
37751,2.0,0,1,0,10,14,0,2,0
37754,6.0,1,0,0,10,14,0,2,1
37762,2.0,0,1,0,10,14,0,2,0
37767,2.0,1,0,0,10,14,0,2,1
37774,1.0,1,0,1,10,14,0,2,1
37775,2.0,1,0,0,10,14,0,2,1
37782,7.0,1,0,1,10,13,1,5,1
37786,1.0,1,0,1,10,14,0,6,1
37790,7.0,1,0,0,10,14,0,1,0
37792,1.0,1,0,1,10,14,0,6,1
37793,3.0,1,0,1,10,14,0,1,1
37803,6.0,0,0,1,10,14,0,2,1
37805,2.0,0,1,1,10,14,0,2,1
37813,5.0,0,0,0,10,15,0,4,1
37816,2.0,1,0,1,10,14,0,2,1
37817,3.0,1,0,0,10,14,0,3,1
37821,1.0,0,0,0,10,14,0,4,1
37822,1.0,0,0,1,10,14,0,4,1
37823,1.0,0,0,0,10,14,0,4,1
37825,2.0,1,0,1,10,14,0,2,1
37826,2.0,1,0,1,10,14,0,2,1
37833,3.0,1,0,1,10,14,0,3,1
37834,2.0,1,0,1,10,14,0,2,1
37839,1.0,1,0,0,10,14,0,3,1
37842,1.0,0,0,0,10,15,0,1,0
37848,6.0,1,0,1,10,14,0,3,1
37849,3.0,1,0,1,10,14,0,3,1
37877,6.0,1,0,1,10,14,0,4,1
37901,4.0,1,0,0,10,15,0,2,1
37909,2.0,1,0,0,10,15,0,2,0
37914,4.0,1,0,0,10,15,0,2,1
37915,1.0,0,0,0,10,15,0,2,1
37926,1.0,0,0,0,10,15,0,1,1
37927,1.0,0,1,0,10,15,0,1,1
37941,7.0,1,0,0,10,15,0,2,0
37949,6.0,1,0,1,10,15,0,1,1
37952,3.0,1,0,0,10,15,0,2,1
37958,3.0,1,0,0,10,15,0,2,1
37961,2.0,1,0,0,10,15,0,2,1
37962,1.0,0,0,0,10,15,0,3,1
37982,1.0,0,0,0,10,15,0,5,2
37987,2.0,0,0,0,10,15,0,3,0
37990,1.0,1,0,0,10,16,0,3,1
37996,2.0,0,0,0,10,15,0,3,1
37998,7.0,1,0,0,10,16,0,2,0
37999,2.0,0,0,0,10,16,0,1,0
38000,4.0,0,0,0,10,19,1,2,1
38002,2.0,0,0,0,10,16,0,2,0
38003,2.0,0,0,0,10,18,0,2,0
38009,6.0,1,0,1,10,15,0,4,1
38014,1.0,1,0,1,10,15,0,4,1
38021,7.0,1,0,0,10,16,0,1,0
38022,4.0,0,0,0,10,16,0,2,0
38047,4.0,1,0,0,10,16,0,1,1
38053,2.0,1,0,0,10,16,0,2,1
38054,4.0,0,0,0,10,16,0,2,1
38065,1.0,0,0,0,10,16,0,2,1
38071,7.0,0,0,0,10,16,0,2,1
38081,2.0,0,0,0,10,16,0,2,1
38086,6.0,1,0,0,10,16,0,3,1
38088,1.0,0,0,0,10,16,0,2,1
38095,7.0,0,0,0,10,18,0,2,0
38100,6.0,0,0,0,10,16,0,4,1
38101,3.0,1,0,0,10,16,0,3,0
38131,1.0,0,0,0,10,16,0,4,1
38149,1.0,1,0,0,10,16,0,5,1
38166,6.0,1,0,1,10,17,0,1,2
38172,6.0,0,0,0,10,17,0,1,1
38173,6.0,0,0,1,10,17,0,1,1
38174,6.0,0,0,1,10,17,0,2,1
38175,6.0,0,0,1,10,17,0,1,1
38176,6.0,0,0,1,10,17,0,1,1
38177,6.0,0,0,0,10,17,0,1,0
38179,6.0,0,0,1,10,17,0,1,1
38180,6.0,0,0,0,10,17,0,1,1
38182,3.0,1,0,0,10,17,0,2,0
38185,1.0,0,0,0,10,17,0,2,1
38188,1.0,0,0,0,10,17,0,2,0
38190,1.0,0,0,0,10,17,0,2,0
38193,1.0,0,0,0,10,17,0,1,1
38196,1.0,1,0,0,10,17,0,2,0
38201,6.0,1,0,0,10,17,0,2,0
38203,2.0,1,0,0,10,17,0,3,0
38209,1.0,1,0,0,10,17,0,3,1
38211,6.0,1,0,0,10,17,0,3,1
38213,4.0,1,0,0,10,17,0,3,1
38218,2.0,0,0,0,10,17,0,2,1
38220,1.0,0,0,0,10,17,0,3,0
38221,1.0,0,0,0,10,17,0,3,0
38228,2.0,1,0,0,10,19,1,2,1
38245,3.0,1,0,0,10,17,0,4,1
38247,1.0,0,0,0,10,17,0,4,1
38258,2.0,0,0,0,10,18,0,1,1
38271,3.0,0,0,0,10,19,1,2,0
38305,6.0,0,0,1,10,18,0,2,1
38306,6.0,0,0,1,10,18,0,2,1
38310,6.0,0,0,0,10,18,0,1,1
38311,6.0,0,0,1,10,18,0,1,3
38323,1.0,0,0,0,10,18,0,2,1
38327,3.0,0,0,0,10,18,0,2,1
38333,6.0,0,0,0,10,18,0,2,0
38337,3.0,0,0,0,10,18,0,2,0
38339,1.0,0,0,0,10,18,0,3,0
38340,2.0,0,0,0,10,20,1,1,0
38347,3.0,1,0,0,10,19,1,2,1
38348,1.0,1,0,0,10,18,0,3,1
38377,2.0,0,0,0,10,22,0,2,0
38380,1.0,0,0,0,10,18,0,3,0
38383,2.0,0,0,0,10,19,1,6,0
38385,2.0,0,1,0,10,18,0,4,1
38388,6.0,0,0,0,10,18,0,4,1
38391,2.0,0,0,0,10,19,1,3,0
38396,7.0,0,0,0,10,19,1,5,0
38397,7.0,0,0,0,10,19,1,5,0
38398,7.0,0,0,0,10,19,1,5,0
38399,7.0,0,0,0,10,19,1,5,0
38400,7.0,0,0,0,10,19,1,5,0
38401,7.0,0,0,0,10,19,1,2,0
38402,7.0,0,0,0,10,19,1,2,0
38403,1.0,0,0,0,10,18,0,4,1
38413,2.0,0,0,0,10,18,0,5,0
38414,4.0,1,0,0,10,20,1,2,1
38415,2.0,1,0,0,10,19,1,6,0
38417,4.0,0,0,0,10,19,1,2,1
38418,4.0,0,0,0,10,19,1,1,1
38432,3.0,0,0,1,10,25,0,3,1
38438,6.0,0,0,0,10,19,1,4,0
38444,2.0,1,0,0,10,19,1,1,0
38455,7.0,1,0,1,10,19,1,1,2
38460,3.0,1,0,0,10,19,1,2,1
38461,1.0,1,0,0,10,19,1,2,0
38465,2.0,1,0,1,10,19,1,2,1
38466,2.0,1,0,0,10,19,1,2,0
38468,1.0,1,0,0,10,19,1,2,1
38469,2.0,1,0,0,10,19,1,3,0
38480,1.0,0,0,0,10,19,1,2,1
38482,1.0,0,0,0,10,19,1,2,1
38485,1.0,1,0,0,10,19,1,3,1
38488,6.0,1,0,0,10,19,1,4,0
38491,3.0,0,0,0,10,19,1,2,1
38493,7.0,0,0,0,10,20,1,1,0
38495,7.0,0,0,0,10,20,1,1,0
38496,7.0,0,0,0,10,20,1,5,0
38497,7.0,0,0,0,10,20,1,5,0
38498,7.0,0,0,0,10,20,1,5,0
38499,7.0,0,0,0,10,20,1,5,0
38500,7.0,0,0,0,10,20,1,5,0
38505,2.0,0,0,0,10,20,1,6,0
38508,2.0,0,0,0,10,20,1,3,0
38511,1.0,0,0,0,10,19,1,2,1
38512,3.0,0,0,0,10,19,1,2,0
38515,1.0,0,0,0,10,19,1,2,1
38529,6.0,0,0,0,10,19,1,3,1
38542,2.0,0,0,0,10,21,0,2,0
38548,2.0,1,0,0,10,20,1,2,0
38551,1.0,1,0,0,10,19,1,3,1
38552,1.0,0,0,0,10,19,1,3,1
38555,3.0,1,0,0,10,19,1,4,1
38557,5.0,0,0,0,10,19,1,3,2
38561,1.0,0,0,0,10,19,1,3,0
38562,3.0,0,0,0,10,20,1,2,1
38565,4.0,1,0,0,10,21,0,1,0
38570,6.0,0,0,0,10,19,1,3,0
38577,1.0,0,0,0,10,19,1,4,1
38592,1.0,0,0,0,10,19,1,4,1
38605,1.0,0,0,0,10,20,1,1,1
38608,2.0,0,0,0,10,20,1,4,1
38626,7.0,0,0,0,10,20,1,1,1
38627,1.0,1,0,0,10,20,1,2,0
38629,1.0,1,0,0,10,21,0,1,1
38645,1.0,0,0,0,10,20,1,2,1
38657,4.0,1,0,0,10,20,1,2,1
38659,1.0,0,0,0,10,20,1,2,1
38661,7.0,0,0,0,10,20,1,3,0
38662,7.0,0,0,0,10,20,1,3,0
38663,3.0,1,0,0,10,21,0,1,1
38676,1.0,0,0,0,10,21,0,3,1
38678,1.0,0,0,0,10,20,1,3,1
38681,6.0,1,0,0,10,20,1,4,1
38689,6.0,0,0,0,10,21,0,2,1
38690,6.0,0,0,0,10,21,0,2,1
38692,6.0,0,0,1,10,21,0,1,1
38694,6.0,0,0,0,10,21,0,2,1
38695,6.0,0,0,1,10,21,0,1,1
38696,6.0,1,0,1,10,20,1,4,1
38697,6.0,0,0,1,10,21,0,1,1
38699,6.0,0,0,0,10,21,0,1,1
38700,6.0,0,0,0,10,21,0,1,0
38701,6.0,0,0,0,10,21,0,1,1
38702,6.0,0,0,1,10,21,0,1,1
38703,3.0,0,0,0,10,20,1,3,0
38704,6.0,0,0,1,10,21,0,1,1
38705,6.0,0,0,1,10,21,0,1,1
38707,6.0,0,0,0,10,22,0,1,1
38708,6.0,0,0,0,10,23,0,1,1
38709,6.0,0,0,0,10,24,0,1,1
38710,6.0,0,0,0,10,25,0,1,1
38711,6.0,0,0,0,10,22,0,1,1
38712,6.0,0,0,0,10,23,0,1,1
38713,6.0,0,0,0,10,24,0,1,1
38714,6.0,0,0,1,10,25,0,1,1
38715,6.0,0,0,0,10,22,0,2,1
38716,6.0,0,0,0,10,23,0,2,1
38717,6.0,0,0,0,10,24,0,2,1
38718,6.0,0,0,0,10,25,0,2,1
38719,6.0,0,0,0,10,23,0,1,1
38720,6.0,0,0,0,10,22,0,1,1
38721,6.0,0,0,0,10,23,0,1,1
38722,6.0,0,0,0,10,24,0,1,1
38723,6.0,0,0,0,10,25,0,1,1
38724,6.0,0,0,0,10,24,0,1,0
38725,6.0,0,0,0,10,25,0,1,0
38726,6.0,0,0,0,10,22,0,1,1
38727,6.0,0,0,0,10,23,0,1,1
38728,6.0,0,0,0,10,24,0,1,1
38729,6.0,0,0,0,10,25,0,1,1
38730,6.0,0,0,0,10,22,0,1,1
38731,6.0,0,0,0,10,23,0,1,1
38732,6.0,0,0,0,10,24,0,1,1
38733,6.0,0,0,0,10,25,0,1,1
38734,6.0,0,0,1,10,23,0,1,1
38735,6.0,0,0,1,10,24,0,1,1
38736,6.0,0,0,0,10,22,0,1,1
38737,6.0,0,0,0,10,24,0,1,1
38739,1.0,0,0,0,10,20,1,3,0
38740,6.0,0,0,0,10,23,0,2,1
38741,6.0,0,0,1,10,24,0,2,1
38742,6.0,0,0,0,10,25,0,2,1
38743,6.0,0,0,0,10,22,0,1,1
38744,6.0,0,0,0,10,23,0,1,1
38745,6.0,0,0,0,10,24,0,1,1
38746,6.0,0,0,0,10,22,0,1,1
38747,6.0,0,0,0,10,23,0,1,1
38748,6.0,0,0,0,10,24,0,1,1
38749,6.0,0,0,0,10,25,0,1,1
38750,6.0,0,0,0,10,23,0,1,1
38751,6.0,0,0,0,10,24,0,1,1
38752,6.0,0,0,0,10,25,0,1,1
38753,6.0,0,0,0,10,22,0,2,1
38754,6.0,0,0,0,10,23,0,2,1
38755,6.0,0,0,0,10,24,0,2,1
38756,6.0,0,0,0,10,25,0,2,1
38775,2.0,1,0,0,10,21,0,2,1
38796,1.0,0,0,0,10,20,1,4,1
38807,6.0,0,0,1,10,21,0,1,2
38817,1.0,0,0,0,10,21,0,2,1
38819,1.0,0,0,0,10,21,0,1,1
38822,4.0,0,0,0,10,21,0,1,1
38826,2.0,0,0,0,10,21,0,2,1
38827,4.0,1,0,0,10,22,0,6,1
38831,1.0,0,0,0,10,21,0,2,1
38859,1.0,0,0,0,10,21,0,3,0
38863,6.0,0,0,0,10,22,0,1,1
38864,6.0,0,0,0,10,23,0,1,1
38865,6.0,0,0,0,10,24,0,1,1
38866,6.0,0,0,0,10,25,0,1,1
38870,6.0,0,0,0,10,21,0,4,0
38875,3.0,0,0,0,10,21,0,3,1
38890,1.0,0,0,0,10,21,0,4,1
38901,4.0,0,0,0,10,22,0,2,1
38902,4.0,0,0,0,10,22,0,2,1
38903,1.0,0,0,0,10,22,0,2,0
38914,4.0,1,0,0,10,22,0,2,0
38916,1.0,0,0,0,10,22,0,3,1
38942,1.0,0,0,0,10,22,0,2,1
38945,1.0,0,0,0,10,22,0,4,0
38952,2.0,1,0,0,10,22,0,2,1
38959,4.0,0,1,0,10,24,0,1,1
38961,1.0,0,0,0,10,22,0,3,0
38962,1.0,0,0,0,10,22,0,3,1
38967,2.0,0,0,0,10,22,0,3,1
38968,6.0,0,0,0,10,22,0,4,1
38969,6.0,0,0,0,10,22,0,4,0
38979,2.0,0,0,0,10,22,0,4,0
38985,4.0,1,0,0,10,23,0,2,0
38987,1.0,0,0,0,10,23,0,3,1
38995,1.0,0,0,0,10,22,0,4,1
39003,1.0,0,0,0,10,23,0,2,1
39012,2.0,1,0,0,10,23,0,1,1
39032,6.0,1,0,1,10,23,0,2,1
39038,2.0,1,0,0,10,25,0,4,0
39039,2.0,1,0,0,11,8,0,2,0
39072,1.0,0,1,0,10,23,0,3,1
39075,1.0,0,1,0,10,24,0,2,1
39076,3.0,0,0,0,10,23,0,3,1
39078,2.0,0,0,0,10,24,0,2,0
39081,6.0,0,0,0,10,23,0,2,0
39082,2.0,0,0,0,10,23,0,2,1
39090,6.0,1,0,0,10,23,0,3,0
39098,1.0,1,0,0,10,23,0,3,0
39103,6.0,1,0,0,10,23,0,3,0
39105,1.0,0,0,0,10,23,0,3,1
39110,6.0,1,0,0,10,26,1,3,1
39114,1.0,1,0,0,10,23,0,3,0
39137,4.0,0,0,0,10,23,0,4,1
39147,1.0,0,0,0,10,24,0,2,0
39164,1.0,1,0,0,10,24,0,1,1
39185,4.0,1,0,0,10,24,0,1,0
39188,1.0,1,0,0,10,24,0,2,1
39207,1.0,0,1,0,10,26,1,1,1
39209,1.0,1,0,0,10,24,0,1,1
39220,2.0,0,0,0,10,24,0,2,0
39223,1.0,1,0,0,10,24,0,3,0
39224,2.0,0,0,0,10,24,0,3,1
39228,1.0,0,0,0,10,24,0,3,1
39232,2.0,0,0,0,10,24,0,2,1
39245,4.0,0,0,0,10,24,0,3,0
39251,1.0,0,0,0,10,24,0,3,0
39265,1.0,0,0,0,10,24,0,4,0
39276,2.0,1,0,0,10,25,0,3,1
39277,3.0,1,0,0,10,25,0,2,0
39278,2.0,0,0,0,10,25,0,2,0
39286,2.0,1,0,0,10,25,0,2,0
39288,1.0,0,0,0,10,25,0,2,0
39290,2.0,1,0,0,10,25,0,2,0
39301,1.0,0,1,1,10,25,0,2,2
39302,2.0,0,0,0,10,26,1,1,1
39303,2.0,0,0,0,10,27,1,2,1
39313,4.0,0,0,0,10,25,0,2,0
39316,4.0,1,0,0,10,25,0,2,0
39317,4.0,1,0,1,10,25,0,2,1
39318,6.0,1,0,1,10,25,0,1,1
39321,2.0,1,0,0,10,25,0,2,1
39323,3.0,1,0,1,10,25,0,1,1
39328,7.0,0,0,0,10,25,0,2,0
39340,1.0,0,0,0,10,25,0,2,1
39352,2.0,0,0,0,10,25,0,2,0
39362,6.0,1,0,0,10,26,1,2,0
39363,4.0,0,0,0,10,25,0,2,1
39364,1.0,1,0,0,10,26,1,2,0
39369,1.0,1,0,0,10,26,1,2,0
39370,3.0,0,0,0,10,25,0,4,0
39373,2.0,0,0,0,10,25,0,2,0
39378,1.0,0,0,0,10,25,0,3,1
39380,6.0,1,0,1,10,31,0,4,1
39382,3.0,1,0,0,10,28,0,4,0
39383,2.0,1,0,0,10,25,0,3,0
39385,1.0,0,0,0,10,26,1,1,1
39386,1.0,0,0,0,10,26,1,1,1
39390,1.0,1,0,0,10,25,0,3,0
39391,1.0,0,0,1,10,25,0,4,1
39393,2.0,1,0,0,10,26,1,2,0
39410,1.0,0,0,1,10,26,1,6,1
39420,2.0,0,0,0,10,26,1,3,1
39421,2.0,0,0,0,10,26,1,3,1
39424,2.0,0,0,0,10,26,1,3,1
39426,1.0,1,0,0,10,25,0,4,1
39438,1.0,0,0,0,10,26,1,3,1
39455,1.0,1,0,0,10,26,1,2,1
39457,2.0,1,0,0,10,26,1,1,1
39467,4.0,0,0,0,10,26,1,1,1
39473,7.0,1,0,0,10,26,1,1,1
39479,2.0,1,0,0,10,26,1,1,1
39484,6.0,1,0,0,10,26,1,1,1
39491,3.0,0,0,0,10,26,1,3,0
39493,2.0,0,0,0,10,26,1,1,0
39494,3.0,1,0,0,10,26,1,2,0
39504,3.0,1,0,0,10,26,1,1,0
39513,6.0,1,0,0,11,20,0,1,0
39515,2.0,1,0,0,10,26,1,2,1
39518,2.0,1,0,0,10,26,1,2,0
39519,4.0,0,0,0,10,26,1,2,1
39521,1.0,1,0,0,10,26,1,2,0
39523,6.0,0,0,0,10,26,1,2,1
39535,2.0,1,0,0,10,26,1,3,0
39537,1.0,0,0,0,10,26,1,3,1
39545,2.0,0,0,0,10,26,1,3,0
39548,1.0,0,0,0,10,26,1,3,0
39550,2.0,0,0,0,10,26,1,3,1
39558,2.0,0,0,0,10,27,1,3,1
39562,7.0,1,0,0,10,27,1,2,1
39563,3.0,1,0,0,10,26,1,3,2
39566,2.0,0,0,0,10,26,1,5,1
39574,4.0,0,0,0,10,26,1,4,0
39577,7.0,0,0,0,10,27,1,2,1
39581,3.0,0,0,0,10,27,1,2,0
39600,1.0,1,0,0,10,26,1,4,0
39601,6.0,1,0,0,10,26,1,5,1
39618,6.0,0,0,0,10,27,1,1,1
39622,7.0,0,0,0,10,27,1,1,0
39625,3.0,0,0,0,10,27,1,1,0
39628,2.0,0,0,0,11,1,0,2,1
39634,1.0,1,0,0,10,27,1,3,0
39639,3.0,0,0,0,10,27,1,1,1
39645,2.0,0,0,0,10,27,1,2,1
39647,3.0,1,0,0,10,27,1,2,1
39650,4.0,0,0,0,10,27,1,1,1
39654,1.0,0,0,0,10,27,1,2,1
39675,4.0,0,0,0,10,27,1,2,1
39679,2.0,0,0,0,10,27,1,2,1
39684,1.0,0,0,0,10,27,1,3,1
39689,2.0,0,0,0,10,28,0,6,1
39699,1.0,1,0,1,10,27,1,3,1
39702,2.0,0,0,0,10,27,1,4,1
39728,6.0,0,0,0,10,28,0,1,0
39738,6.0,0,0,0,10,29,0,1,1
39742,1.0,0,0,0,10,28,0,2,1
39757,4.0,1,0,0,10,28,0,2,1
39761,6.0,0,0,0,10,28,0,3,1
39770,6.0,1,0,0,10,28,0,2,0
39776,6.0,0,0,0,10,28,0,1,1
39779,6.0,0,0,1,10,28,0,1,1
39780,6.0,0,0,0,10,28,0,1,1
39781,6.0,0,0,1,10,28,0,1,1
39782,6.0,0,0,0,10,28,0,1,0
39784,1.0,0,0,0,10,28,0,1,1
39785,2.0,1,0,0,10,28,0,1,0
39792,3.0,1,0,0,10,28,0,1,0
39800,6.0,0,0,1,10,28,0,2,1
39803,4.0,0,0,0,10,28,0,2,1
39807,6.0,1,0,0,10,28,0,2,0
39809,1.0,1,0,0,10,28,0,2,0
39812,1.0,1,0,0,10,28,0,2,0
39818,1.0,0,0,0,10,28,0,2,0
39833,2.0,1,0,0,10,29,0,1,0
39837,6.0,1,0,1,10,28,0,3,1
39850,4.0,1,0,0,10,28,0,4,1
39864,1.0,0,0,0,10,29,0,2,1
